Fecha;TIF082018;TIF042019;TIF082019;TIF112019;TIF102020;TIF112020;TIF022021;TIF032022;TIF042023;TIF012024;TIF062025;TIF012026;TIF112027;TIF032028;TIF052028;TIF022029;TIF032029;TIF022030;TIF102030;TIF022031;TIF032031;TIF022032;TIF032032;TIF032033;TIF052034
2017-05-03;122,01240488;123,29345557;112,44703414;126,81301735;104,34200399;129,46410432;128,55390641;124,21437747;122,23010838;123,52634693;118,26897022;117,81994441;122,39138415;122,14077243;123,85137369;126,88139537;126,31332288;128,91558136;127,43531145;132,04872849;125,396064;124,07801808;128,23704136;124,9884019;122,51017965
2017-05-02;121,98759422;122,76305268;111,8628638;126,25179512;104,25984085;129,28857806;128,49626579;124,66650797;122,8967154;124,25717796;118,73725841;118,14645741;122,18268236;121,85135701;123,5102838;121;125,74666052;121;126,11737915;130,76673895;124,2500368;118;118;123,30466001;120,56336093
2017-04-28;119,92623165;121,9506379;111,85059763;126,57974128;106,31634256;131,27315768;130,75293597;122,37033351;126,83652113;128,16485029;121,90161277;120,87815198;122,9918875;133,00285987;123,6661619;128,87305149;122,37779344;123,18613721;123,07953581;122,14993196;129,02565;118;118;129,50893143;129,50893143
2017-04-27;121,79804681;122,59063415;111,88795606;126,18296011;104,28345165;129,43002848;128,63167905;124,77809185;122,95833832;124,20587754;118,65417383;117,99488983;122,01610786;121,63692439;123,28970595;126,09957321;125,53054511;127,80926714;125,90633723;130,51185413;124,00994566;129,03125;126,58052677;128,7684038;120,39532444
2017-04-26;121,69648767;122,80527843;112,14319389;126,77671851;105,50135001;130,80487262;130,1382184;126,88153626;125,3126532;126,55996708;120,51558779;119,68513698;122,74737685;122,14583548;123,70769968;126,0749448;125,45609527;127,10274674;124,03487254;128,81332511;129,02565;129,03125;124,39960186;126,09551923;116,74432983
2017-04-25;121,67391456;122,22691494;111,26973538;125,52093106;103,69973259;128,66042606;127,9404531;124,65091984;123,48230665;125,01267843;119,63710933;118,997925;122,51399121;122,0049923;123,59005734;126,01329954;125,42140485;127,13230026;124,0828879;128,95285524;129;119,60161443;124,40390461;129;116,59355277
2017-04-24;121,12161256;118,24466328;109,73869401;123,58359435;99,53443655;125,87053932;124,98152924;121,30695946;119,87799134;121,55774519;116,69044422;113,70045463;120,39503739;120,03569617;121,65591284;129,12154133;123,76173918;125,80440476;127,21396187;128,13320471;121,71922006;119,83433585;123,82694499;120,06385057;116,74309136
2017-04-21;121,50685859;122,65461046;112,00723736;126,60271835;105,31561176;130,45136151;129,78938296;126,50568838;124,95808307;126,29262444;120,27757883;119,45967487;122,50571326;121,94229043;123,49778212;125,84636353;125,25836593;126,90565707;127,70987006;128,61076578;122,35559519;120,12687498;124,18503441;120,05812844;116,53910765
2017-04-20;121,48511586;122,51671309;111,80691926;126,18921919;104,78946996;129,97867983;129,30335314;126,00415697;124,521891;125,84666445;120,04944539;119,23181132;122,43400727;121,87540852;123,4074424;125,8083032;125,21980804;126,85956402;127,69685559;128,6178346;122,32482083;120,10796581;124,16138372;120,02163798;116,46895975
2017-04-18;122,07385627;129,20058253;115,30989333;130,92465478;113,72430367;137,08625396;136,75814863;134,05301605;132,36012463;133,17196332;125,54421403;127,98457345;125,63587408;124,76874087;126,21541618;120,91456667;127,48402709;128,534489;128,44722511;129,3306418;123,29477071;120,5562291;124,71034319;120,0313;116,19805813
2017-04-17;122,01990176;128,71419006;114,52282542;129,72383317;111,59939326;134,69582617;134,10836597;131,13535495;129,58139251;130,82166101;124,13200305;126,81776865;125,22902952;124,50563478;125,95258555;128,01241766;127,40433589;128,57285012;128,53441692;129,54914248;123,3857286;120,65448238;124,76684385;120,12669009;116,04123686
2017-04-12;121,81853813;129,307407;115,54550892;131,19824814;113,64175017;137,04606653;136,47214413;133,08965999;134,83669049;135,61303493;124,1636164;126,77646601;125,02397875;128,1131147;125,74571985;127,8020138;127,16684528;128,35415632;128,34495355;129,28818008;123,19718544;120,47084361;124,59306462;119,92923247;115,8152156
2017-04-11;121,73869599;128,92761666;115,08724075;130,68830555;113,4807971;136,79181942;136,45034526;133,78219943;135,97254855;136,82458988;125,11685587;127,5604231;125,25880806;128,25541209;125,85751406;127,77018598;127,12980208;128,20156725;128,15226456;129,03230957;123,00295679;120,30157566;128,28657861;119,89542003;115,98620329
2017-04-10;121,70927618;129,21960648;115,4691846;131,11549369;113,61345247;136,89916097;136,32630524;132,98909249;134,77167313;135,63508355;124,15572439;126,75636126;124,93274168;128,05854412;125,65449666;127,70141;127,0987808;128,28008072;128,25353581;129,20744264;123,09970705;120,38390021;128,35013191;119,84678152;115,73707038
2017-04-07;121,55878942;129,03442636;115,29430976;130,93131828;113,49105069;136,75976312;136,20145575;132,88755711;134,75671476;135,51078955;124,00924172;126,59140958;124,76532123;127,88545897;125,51730808;127,53782624;126,92194571;128,11257556;128,12093543;129,06242163;122,98512984;120,26147749;128,23203351;119,74811663;115,67865371
2017-04-06;121,55972353;129,01208151;115,26357298;130,79140289;113,33773224;136,71340584;136,15353374;132,86637359;134,67478265;135,54119141;124,05401516;126,58863783;124,79234414;127,90841019;125,49931925;127,54579729;126,9289954;128,10180378;128,0843252;129,02510137;122,93086999;120,21406673;128,17556919;119,68456005;115,58952893
2017-04-05;121,50749517;128,66384868;114,8654909;130,4619021;113,24868082;136,62999822;136,15830845;133,31805152;135,3205992;136,05762578;127,97030377;126,56971623;124,10300628;127,04976282;124,63499354;126,48822378;125,83123677;126,814771;126,6942145;127,50739763;121,57182297;118,85144492;126,79313072;118,362285;114,42471977
2017-04-04;121,42489062;128,63044356;114,83709605;130,42459146;113,2277938;136,48500799;136,02026548;133,17860551;135,19980569;136,0270655;127,93134645;126,52806837;124,00468458;126,99717551;124,5759024;126,39460935;125,77456324;126,75318802;126,59683128;127,43183533;121,50126373;118,76291215;126,70037965;118,27184945;114,33953144
2017-04-03;121,41929728;128,7339496;114,96847642;130,57093096;113,27477811;136,5224262;136,02005547;132,96254598;134,84700699;135,64330404;127,60847164;126,24626688;123,87093788;126,88954499;124,47867815;126,33961519;125,72138797;126,74390018;126,62644021;127,47171132;121,52502386;118,79962133;126,7326448;118,30274144;114,34982323
2017-03-31;119,0103;124,82078283;110,92532754;125,51068219;107,81105915;130,08303468;130;122,37033351;129,4792014;130,83130499;120,59422494;123,26071903;121,63989467;118;122,29745442;125;121,02130097;125,3368765;125,4998476;120,77370276;119,34324123;131,25;117,61673718;125,0469;125,0469
2017-03-30;121,9031955;127,03537447;111,9017582;125,85252206;104,69073389;126,85647855;125,83376759;120,3801935;122,21049043;123,60669053;114,92315966;118,53511688;120,32898774;124,12565056;122,06285484;125;124,94039302;128,0794074;131,37499798;132,00042064;125,19796445;124,38912239;132,38975176;118,12736831;123,91636425
2017-03-29;121,23229404;128,47986519;114,72647778;130,30874749;113,09963746;136,32427382;135,83589781;132,94876483;135,02504472;135,95498818;128,16153844;126,81963398;124,68574975;127,73921679;125,30673094;127,26735673;126,65500085;127,74228898;127,68562448;128,58129794;126,3234558;119,82801013;117,61673718;118,0139731;115,38997851
2017-03-28;121,18689197;128,18763919;114,48991743;129,95746356;112,89752073;136,22953317;135,79732342;133,18110247;135,39417955;136,25700483;128,38567386;127,04675809;124,73403295;127,71481591;125,31327555;127,2318044;126,58009939;127,63734177;127,60831655;128,45946271;126,23925572;119,76292413;117,57203769;124,528624;115,44801037
2017-03-27;121,10897059;128,155933;114,36923486;129,92334996;112,87951302;136,19803765;135,77408756;133,17580243;135,39630935;136,26108727;124,59657819;127,04620476;124,72108274;127,7043769;125,30694148;125;126,56404938;127,61519885;127,55361482;128,42617425;122,41779956;131,25;127,69070701;119,29829623;115,39832304
2017-03-24;121,00452977;127,71919431;113,89226532;129,41522956;112,65065329;135,96395674;135,63079335;133,59923618;136,27778943;137,32342592;125,63689513;127,98951498;125,09100488;127,91148432;125,44406331;127,03672589;126,37217062;126,9662321;126,15776965;127,1293045;121,27368501;118,1572968;126,07458789;124,9;112,87980262
2017-03-23;119,0103;127,69027689;113,86944752;129,38977203;112,63959692;135,84388586;135,61332296;133,58707226;136,26852621;137,30759782;125,62345972;127,96526834;125,06281543;127,88423864;125,42123297;127,00359171;126,34030551;126,93205709;126,09943582;127,09222079;121,24128555;118,10960858;126,01436605;116;112,84424327
2017-03-22;120,8900145;127,59341927;113,7938984;129,32480736;112,63449402;135,83438175;135,49103601;133,38659566;135,95531802;137,01613468;125,28080739;127,63569461;124,825529;127,73639794;125,24985015;126,93231165;126,3113418;127,04834118;126,47437863;127,41571023;121,49999845;118,53667729;126,45646384;118,54695;113,58746077
2017-03-21;120,86192638;127,54405648;113,8221852;129,24007224;112,50888191;135,81004448;135,47554044;133,44960145;136,14529232;137,19353387;125,57627431;127,85425957;124,96154422;127,78143475;125,31467439;126,90433414;126,26637631;126,82497604;126,02986004;126,9932202;121,14313339;118,03175965;125,94298007;118,5;112,76064908
2017-03-20;120,77314889;127,44097341;113,64303169;129,16365379;112,50313283;135,79114825;135,45939458;133,39103039;135,97696581;136,95734263;125,23698179;127,58934034;124,79972416;127,65916;125,20707678;126,86916205;126,20552943;126,91629523;126,30056428;127,24880937;121,37076855;118,37793296;126,29597429;117,61278974;113,37438828
2017-03-17;120,69477482;127,23688639;113,43876231;128,9494178;112,34992047;135,6204847;130;133,33019477;135,99017758;137,00507856;125,29330908;127,63332583;124,75737298;127,58141554;125,12155026;126,73684642;126,06495333;126,69963838;125,991333;126,92771874;121,07372224;118,02038397;125,92906109;117,18395926;112,87660075
2017-03-16;120,60404958;127,18659256;113,38938174;128,89425446;112,33012122;135,58892021;135,29064808;133,36658316;136,07208502;137,09890668;125,39139575;127,71373877;124,77824517;127,59102742;125,12534185;126,70408984;126,03640766;126,62599934;125,81663392;126,78669904;120,95278553;117,839078;125,73269663;116,97714668;112,62472738
2017-03-15;119,11472191;122,37096035;107,17483245;120,70371917;100,8416732;122,49494095;121,64773472;117,75176755;120,46582336;122,31403364;117,95134331;117,84652873;119,70071166;123,50316213;121,43576526;124,81029007;128,2033791;131,36044595;130,71241715;131,3943633;128,34215933;123,78626165;131,73880197;128,87801419;123,37480806
2017-03-14;120,64503393;126,36561205;111,82758806;126,15484509;106,36215286;128,79278823;127,79437461;122,6229475;123,86185436;124,80226973;119,01499106;118,53705782;119,72546379;123,46388823;121,34808658;124,67536245;128,05950601;131,17914799;130,66875539;131,10330423;128,18769629;123,74518652;131,76353138;114,14643555;123,88583221
2017-03-13;109,90389506;110,0806777;95,28895565;107,88599374;90,62003035;110,81278291;110,49205757;109,25102511;114,40756263;117,58812908;115,83634152;116,35106688;119,51975402;123,3915815;121,38241432;124,89747542;128,2637958;131,46239983;130,64184071;131,79706868;128,4423278;125;125;114,125;122,43618908
2017-03-10;114,20865199;118,28137844;104,34404727;118,08826977;100,66542493;122,08579064;121,57054934;118,76268523;121,70734004;123,39072593;118,60507001;118,29593289;119,58872648;123,26838473;121,17904262;124,44878762;127,81598043;130,9082052;130,42472569;130,97842055;127,96743131;123,58627326;131,55209497;114,125;124,00879063
2017-03-09;114,83933114;119,80208412;106,07394312;120,48700392;104,21010503;126,12967352;125,88251107;128,4740345;128,25087724;130,22782537;124,89532132;124,24386552;123,65958425;126,86128354;124,56192021;126,79294429;130,0899031;131,52493368;127,83645985;129,04002888;126,48963678;120,1567334;128,00660935;123,34126917;115,68171759
2017-03-08;114,94620419;119,84699818;106,05411047;120,40001882;103,86097907;125,63898077;125,32691218;127,57106319;127,08184146;128,99176306;123,58212249;122,93206842;122,48230164;125,77371171;127,34351527;125,80950608;129,13794452;130,76129401;127,44520303;128,55019769;125,98865036;123,5290154;127,70968919;123,27954414;115,91192183
2017-03-07;115,28659631;120,34757816;106,57880461;120,91375766;104,387782;126,35181478;126,03350195;128,23813194;127,65829706;129,42963189;123,89759636;123,14901097;122,60363189;125,86841715;127,39694193;125,86329511;129,1914959;130,75359276;127,42471857;128,5058027;125,94802972;123,49425913;127,68267316;123,24450741;115,88304164
2017-03-06;115,53251979;119,7739;106,83572757;121,32029232;104,75947503;126,76947149;126,44088888;128,57325906;127,88808016;129,59644973;123,90275246;123,18238135;122,58807047;125,80989462;127,37199806;125,83142999;129,13279482;130,72087239;127,38749648;128,43769268;125,91304253;123,4568972;127,65182455;123,21175168;115,83919877
2017-03-03;116,10330052;121,54025836;107,96334387;122,56957634;106,22719322;128,46948319;128,1766995;130,48223934;129,82385976;131,48071529;125,49592949;124,58788601;123,54942738;126,68732926;128,213733;126,51560233;129,8255273;131,15498501;127,45642444;128,52850257;126,07746299;123,40340602;127,61539047;122,96260919;115,37595639
2017-03-02;116,51393592;122,38845631;108,81868306;123,74024322;107,69712149;134,44177742;129,91649073;132,51998929;131,9796224;133,63692007;127,31849787;126,35951882;124,84493558;127,89323905;129,37302708;127,47988024;130,74933117;131,82735864;127,61064096;128,77618581;126,39810788;123,43160722;127,66051696;122,71875897;114,81089467
2017-03-01;116,28799941;120,0579735;105,71344763;119,79840886;102,62962097;128,71869237;124,06150513;126,39344011;126,28946477;128,35567646;123,34305281;122,7958606;122,54864751;118;127,41824618;129,80383315;129,2042309;130,79667464;127,38722277;128,5504443;120,0313;123,44027477;127,60907578;123,09861591;119,12650548
2017-02-24;120,25;125,8017;110,52407435;125,05461106;107,12881108;133,48698928;135,3361;122,48082992;128,26312833;129,57819807;123,05034625;122,07141381;120,59790869;118;124,87521137;126,939;123,60718691;127,90365005;124,2804688;119,75685109;119,02345;122,23009689;121,0178;118,07665093;118,07665093
2017-02-23;120,25;125,8017;97,3813551;110,92789441;96,68394542;121,37806929;117,15442851;121,28335269;122,46944245;125,28165389;121,6501836;121,34856465;121,75424278;125,09842025;126,66516191;129,17087183;128,58648728;130,26818052;126,96749749;128,33036103;119,02345;120,02345;127,20655766;117,88250038;118,81618358
2017-02-22;118,01857341;125,7861;103,86635073;121,60195084;100,31582933;126,00390767;121,25478769;122,91992128;122,25783168;124,15700164;119,4746948;119,09168572;119,67998661;123,11073276;124,77413128;127,56309715;126,97125455;129,13662648;126,77866371;131,62075804;119;120;127,29355782;117,79918657;120,16249145
2017-02-21;119,10538415;119,68233966;105,71510974;123,90372325;102,71055516;128,73323356;135,3361;125,52389027;124,51269125;126,13023425;120,73879381;120,1553718;120,19389812;123,5575314;125,19061369;127,84935484;127,25845233;129,29460954;126,77910654;131,55549976;125,075779;123,14033076;127,28508963;113,3;120,1429857
2017-02-20;119,83086222;120,86764098;106,99606367;125,43463968;104,40577105;130,57171353;135,3205;127,39960687;126,2289653;127,74490185;121,83078019;121,08085744;120,63188849;123,96646262;125,56094372;128,09227873;127,5124319;129,4267168;126,78350728;131,50582421;125,09745073;125,52565;127,2651648;125,72891429;120,1265744
2017-02-17;115,35203051;115,33785521;101,67117959;119,46574303;99,22833501;124,49602391;120,02044614;122,27270057;121,88156489;123,77298655;118,9145941;118,40165697;118,52557849;126,5;123,44774752;126,939;125,44730545;127,39526256;124,79827948;129,61270299;123,18628193;121,19174004;125,25828044;125,25;118,08513038
2017-02-16;120,07515005;121,2047297;107,34097448;125,819829;104,70274671;130,91252635;126,14482729;127,47358878;126,00173591;127,29294647;120,94395273;120,0504524;119,18797358;122,42929101;123,96701416;126,9234;125,80755799;127,57220565;124,79146302;129,41647383;123,1487706;121,12164166;125,24184663;121,33708129;118,15274211
2017-02-15;119,72914775;120,51575372;106,69803744;124,93635904;103,72875317;129,9183496;125,13936164;126,45850994;125,08471151;126,40323925;120,39592833;119,5315362;122,7415679;122,18858849;123,77319064;126,25025913;125,66083071;127,45593635;124,74766918;129,38906801;123,10601499;121,09469071;125,20347483;121,29529498;118,08879685
2017-02-14;117,84383672;117,64005292;103,53937705;121,35310084;100,1103792;125,77647862;121,0372239;122,80403588;122,21057056;124,10503435;119,29361812;118,82654858;122,80339068;122,33587754;123,95193848;126,51346949;125,90703477;127,75061082;124,84596376;129,74994132;123,3391863;125,5;125,22445203;125,5078;117,49663774
2017-02-13;117,83392823;118,42999662;104,80292361;123,24050183;103,51402594;129,54204679;125,10543653;128,20220752;128,33038115;130,33377849;124,79559768;124,00053344;126,60619122;125,91373625;127,40631447;129,42815045;128,81068442;129,92654162;125,81938066;130,89311569;124,63179913;121,73566054;125,8694136;125,2952;116,75950453
2017-02-10;117,69050934;118,17681947;104,47159735;122,75525417;102,60377358;128,56380757;124,03087597;126,54196747;126,14307977;127,93535059;122,38091648;121,6238452;124,62312255;123,9793076;125,51656059;127,7726921;127,15192466;128,59655897;125,1087158;130,02301997;120,1875;121,23389489;125,51565;120,93985047;117,08953989
2017-02-09;117,66962212;117,42045347;103,38064492;121,26434199;100,36590228;125,95951756;121,29771277;123,31259205;122,78582661;124,69527159;119,63605864;119,07774325;122,73906375;122,25645579;123,84917179;126,3302554;125,74856447;127,53463544;124,60838207;129,46298784;120,1562;120,91716022;124,97940907;120,88064094;117,36438711
2017-02-08;117,66350682;118,65210862;105,08439249;123,32573776;103,01008593;128,96734502;129;126,08080894;124,65387679;125,67696028;118,74758018;117,41689558;118,88085905;117,92980175;119,32674889;121,04819276;120,4206242;121,18352509;116,95392143;121,61689887;115,9278827;113,16466826;116,9958251;112,45135692;108,46595986
2017-02-07;117,64245882;117,75539112;103,80712713;121,68153477;100,27053957;125,86676482;128,5;121,73051292;119,73668968;120,60881181;114,0781157;113,02734586;115,47196557;114,69222397;116,21566385;118,33615082;117,71416338;119,11147267;115,93509178;120,40444837;114,63347152;120;116,28614818;125;109,15742096
2017-02-06;117,52590065;117,14965193;102,9270792;120,46524268;98,32592599;123,56601179;122,85001545;118,68367977;116,50989762;117,33795344;111,1593711;110,24759315;113,30109233;112,64167082;114,21812489;116,56401215;115,98477963;117,75278842;115,26238859;119,6008478;113,76954036;112,05676979;115,79050216;112,35794591;109,63060003
2017-02-03;117,36548545;116,37829747;102,04727153;119,53504531;97,70149427;123,02991973;122,31942004;118,90583785;117,22710075;118,37852291;112,55577954;111,70905662;114,70347828;114,00183577;115,56507082;117,79239595;117,18903851;118,72190286;115,70155375;120,23117253;114,38683219;120,1875;116,07179373;125,51565;108,99489285
2017-02-02;117,34819588;115,70842731;103,60803186;118,3081648;95,97356832;120,99955748;120,21079175;116,51642698;114,83460874;116,12285396;110,68541396;109,97465678;113,42090577;112,84128543;114,42868464;116,80186055;116,22351197;117,98139029;115,34574264;119,83628433;113,93237496;120,1562;115,80389164;112,19361685;109,18009322
2017-02-01;117,35101644;117,0685021;105,56304695;120,80927987;99,79366336;125,3838626;124,81670448;122,06823262;120,70477186;121,89913281;115,70552291;114,62816978;116,90047536;116,08639336;117,54100432;119,49538648;118,88958848;119,97964725;116,26068537;120,90531008;115,1245642;112,65714471;116,43042321;113,5156;108,44822197
2017-01-31;114,4813;117,67014716;105,74085717;121,16112227;100,53144009;126,09703579;125,65271074;122,48082992;124,19932229;126,30471127;121,40955534;120,86269187;124,1149908;116,51;125,14624205;130;124,08080979;128,125;125,77501246;124,85020716;121,0078;120,21875;121,0178;115,82652334;115,82652334
2017-01-30;117,32592206;116,46144121;104,60549892;119,44531806;97,01721618;122,20492367;121,32279815;117,07817567;114,77864356;115,64606484;109,71982135;108,89944773;112,25400535;111,64117432;113,24645986;115,70151384;115,10702946;117,01603252;114,78315724;119,08183608;113,22028323;120,1562;115,39274563;114,46569458;109,5656521
2017-01-27;117,17723255;116,69425308;105,35739518;120,67538781;100,08988742;125,74436184;125,27863765;123,13644276;122,26405625;123,69466824;117,62467952;116,51632925;118,4903111;117,54998458;119,00215532;120,76625365;120,1394083;120,91657009;116,63194495;121,39515679;115,66662806;112,84637651;116,63388231;112,00953253;107,88925532
2017-01-26;117,06385136;117,13152575;105,69834413;120,9903487;99,66558126;125,16782362;124,49180933;121,12560434;119,21321131;120,12747751;113,68884915;112,65185037;115,11978736;114,33908107;115,86063925;117,96068192;117,33870131;118,71723963;115,51483889;119,98966935;114,23631281;120,04695;121;114,53008104;108,69151327
2017-01-25;117,04214961;116,01223593;104,05529248;118,73177074;96,08256618;121,03310555;120,11451826;115,70290169;113,44886664;114,3203533;108,54482019;107,77354674;111,31475648;110,76827519;112,38575654;114,90033057;114,32228285;116,35005421;118,23076833;118,60692235;121,0078;120;115,02139535;120,91350609;109,55471961
2017-01-24;117,0353316;117,10862023;105,69044835;120,87988366;99,60789723;125,11429027;124,44570206;121,1338663;119,28235003;120,29940502;113,86791651;112,78387624;115,23747922;114,47317426;115,95917307;118,05134836;117,4424212;128,125;119,3896897;120,00922266;121;112,0716147;115,81731124;119,27949322;108,55276594
2017-01-23;117,0170494;117,34280165;106,10698621;121,61763965;100,85487669;126,50346447;125,94789891;123,10545737;121,48925591;122,49271089;115,86705347;114,72788898;116,73525546;115,84297721;117,32063724;119,22320456;118,58402388;119,65408526;119,78943561;120,47958078;114,77455608;120,2578;116,08875423;111,84819561;108,17593522
2017-01-20;116,87572851;116,36983154;104,85445306;120,00762395;99,08439239;124,56762678;124,02416464;121,41548332;120,21060249;121,49712166;115,4694056;114,42655074;116,72311786;115,88790729;117,34245093;119,27901093;118,6658473;119,7071508;119,7760914;120,57588361;114,79961268;120,25;116,03592428;111,72467737;107,94102885
2017-01-19;116,85880785;116,6803783;105,22599222;120,44572064;99,08347374;124,49295148;123,81654087;120,43345165;118,55180779;119,49949879;113,18200224;112,17845658;114,73190406;113,9530472;115,48123785;117,60525421;116,98382407;118,38145345;119,08027266;119,69072568;113,92926773;111,82273086;115,55000167;111,68399595;108,4206082
2017-01-18;116,73881844;120,6351405;105,12763973;120,30134369;101,38545529;124,16643503;123,47126191;120,04225063;118,15528895;119,17771642;112,89372485;115,6476572;114,4647534;113,72621333;115,22730895;117,38014401;116,78259428;118,20772727;118,95985016;119,55976903;113,78000646;122,0156;115,42667672;117,87850029;108,37939821
2017-01-17;116,72387263;119,65751369;103,90271355;118,9244055;100,15700057;122,87212022;122,27272777;119,51267507;118,33877761;119,76774283;114,02882168;116,89369511;115,77383494;115,01066739;116,48903701;118,54472646;117,93922824;119,16243045;119,45394129;120,24664663;114,4310226;112,04720814;115,77411121;111,59569069;107,94212841
2017-01-16;116,71134008;119,13351254;103,27298104;117,85658845;98,48614505;121,08805054;120,40196988;117,31062977;116,10926435;117,57492165;112,32706112;115,39764741;114,80347227;114,08452683;115,64347902;117,83823491;117,21926972;118,63349213;119,21443836;120,00044616;114,13745498;111,90971026;115,60285623;111,55709366;108,01539966
2017-01-13;114,4813;119,92652801;104,37790469;119,50489125;101,29043633;124,23731112;123,74986837;121,48536827;120,5859776;122,03034165;116,15714201;118,91371338;117,31920152;116,45459459;117,88518007;119,71884024;119,10567157;119,98969724;119,75887401;120,64907342;114,88937077;112,19282448;115,9401076;122,5;107,44240847
2017-01-12;114,45;119,80672694;104,27292578;119,51676278;101,33789128;124,27953018;123,80137166;121,59116628;120,72146609;122,18330542;116,27320082;119,07946576;117,45859587;116,54418728;118,00827356;119,81951872;119,17854048;120,06119264;119,76965432;120,65760733;114,92444572;112,19035172;115,94075599;121,75;107,36199851
2017-01-11;116,4428926;121,13653093;106,08481695;121,77976418;104,2790884;127,4283451;127,12494001;125,09829665;128,07582196;129,34314748;118,52332105;121,05737448;118,65809062;121,47924617;119,0370263;120,63768746;119,98077827;120,6089996;119,95356736;120,82086137;115,19999292;112,2592874;119,89913669;111,37670382;107,20148283
2017-01-10;116,4188543;120,05784878;104,62494336;119,92056929;101,79739357;124,68055956;124,18977968;121,88121965;124,91872386;126,40788022;116,1945082;118,94824662;117,19342758;120,16483341;117,73782785;119,55379714;118,93833794;119,83905242;119,60655956;120,45882749;114,72198245;112,04233793;119,64352132;123,3;107,35598779
2017-01-06;116,26168909;119,99463198;104,49612654;119,50302406;100,72517583;123,52735995;122,85789823;119,56290837;121,83114639;122,96777384;112,64825169;115,40833327;114,22190217;117,3250982;114,96728135;117,08851559;116,48219228;117,86869385;118,56453518;119,17518021;113,41245413;112,75;118,87044535;120,63707005;107,8950932
2017-01-05;116,24607273;119,08974913;103,46430278;118,56844548;100,32347508;123,14626413;122,6669581;120,44503858;123,66731055;125,23448103;115,39052321;118,24534614;116,80012994;119,76384211;117,38795019;119,25206345;118,60955919;119,56166263;119,3922054;120,26398999;114,51832097;119,15;119,44052398;119,60733781;107,14320929
2017-01-04;116,11914213;118,84304352;102,8735579;117,41765384;97,41493507;119,77834375;118,89676154;114,59995608;116,43058603;117,43179183;107,73936412;110,78944212;110,61568688;113,88788961;111,65213431;114,16803899;113,58728206;115,58962369;117,41142998;117,80938444;111,95969615;110,54627168;118,03558576;111,0797171;108,66139046
2017-01-03;116,11097578;119,17887466;103,36997011;118,09007728;98,48704594;120,8722922;120,06205881;116,08009831;118,05601935;119,14913382;109,2572627;112,24044866;111,719002;114,95410161;112,68669658;115,06247159;114,48369371;116,28669935;117,73605683;118,20784565;112,38573633;110,74012805;118,25656726;111,02835695;108,32512438
2017-01-02;116,10428492;120,40520377;105,21911618;120,58194905;102,71484402;125,75086816;125,27426588;122,84880042;125,61448339;126,83148688;116,28035409;118,87060617;116,89428791;116,51;117,3912777;119,1767915;118,5541559;119,40539278;119,21499549;119,99925891;114,31614254;115,03125;119,26993531;112,5;107,12342776
